Item ID, Profit, Weight
11332,616,35
11333,439,32
11334,110,25
11335,1041,31
11336,624,31
11337,110,15
11338,400,21
11339,976,35
11340,157,36
11341,1058,35
11342,985,26
11343,754,24
11344,1349,16
11345,903,39
11346,997,39
11347,931,37
11348,740,38
11349,1807,29
11350,918,19
11351,294,21
11352,415,38
11353,1466,25
11354,1135,40
11355,884,18
11356,1187,29
11357,878,35
11358,939,35
11359,1318,38
11360,1602,21
11361,405,28
11362,134,45
11363,813,30
11364,729,35
11365,1611,43
11366,1185,29
11367,994,18
11368,446,36
11369,612,27
11370,940,37
11371,1042,50
11372,1309,25
11373,747,49
11374,794,24
11375,1667,31
11376,734,20
11377,427,26
11378,110,39
11379,451,22
11380,1674,26
11381,761,29
11382,597,32
11383,388,25
11384,540,28
11385,110,36
11386,1223,35
11387,1162,27
11388,815,35
11389,1923,48
11390,110,44
11391,717,50
11392,1708,41
11393,866,42
11394,667,22
11395,1259,23
11396,837,29
11397,110,35
11398,879,24
11399,1020,24
11400,776,29
11401,1675,22
11402,418,23
11403,1330,24
11404,594,25
11405,1873,22
11406,1358,27
11407,1858,21
11408,1030,21
11409,1432,15
11410,110,50
11411,1320,40
11412,826,25
11413,110,18
11414,1879,32
11415,1672,44
11416,1450,22
11417,1547,20
11418,1663,48
11419,1609,21
11420,719,30
11421,1102,48
11422,1083,28
11423,574,15
11424,497,34
11425,1447,33
11426,1127,46
11427,1011,38
11428,1031,29
11429,643,44
11430,509,42
11431,1089,24
11432,1009,36
11433,733,41
11434,1227,36
11435,1399,30
11436,757,17
11437,1631,34
11438,691,29
11439,1462,24
11440,1107,28
11441,1067,23
11442,583,24
11443,991,38
11444,876,33
11445,876,35
11446,1090,26
11447,454,31
11448,1029,27
11449,1224,22
11450,1449,26
11451,1513,29
11452,1213,43
11453,464,39
11454,844,24
11455,2355,50
11456,110,23
11457,1032,42
11458,1019,34
11459,1533,40
11460,930,49
11461,1389,28
11462,1700,28
11463,998,33
11464,597,28
11465,1296,32
11466,909,20
11467,989,37
11468,329,34
11469,202,19
11470,1029,43
11471,887,25
11472,954,38
11473,805,30
11474,822,42
11475,217,47
11476,1065,24
11477,1391,20
11478,1574,22
11479,547,30
11480,110,43
11481,966,24
11482,1693,48
11483,665,32
11484,456,29
11485,629,27
11486,1047,37
11487,668,28
11488,1633,42
11489,949,32
11490,472,39
11491,218,21
11492,494,46
11493,1206,28
11494,662,33
11495,1688,29
11496,779,42
11497,1108,36
11498,846,28
11499,1463,29
11500,895,21
11501,1076,30
11502,502,21
11503,726,25
11504,451,42
11505,1025,29
11506,1075,40
11507,846,15
11508,1140,25
11509,822,26
11510,837,41
11511,910,39
11512,1699,40
11513,768,45
11514,1640,29
11515,202,36
11516,208,31
11517,1756,31
11518,723,27
11519,444,30
11520,1201,36
11521,1074,32
11522,1181,28
11523,1301,33
11524,114,16
11525,716,32
11526,719,31
11527,442,39
11528,856,30
11529,981,27
11530,669,32
11531,1343,27
11532,279,41
11533,935,22
11534,1279,27
11535,673,39
11536,253,39
11537,1479,43
11538,1239,22
11539,993,25
11540,1269,21
11541,1395,20
11542,845,23
11543,264,26
11544,623,35
11545,1030,26
11546,747,31
11547,791,43
11548,616,35
11549,911,26
11550,836,42
11551,581,33
11552,2026,36
11553,310,15
11554,1071,15
11555,1886,41
11556,1106,43
11557,604,50
11558,949,36
11559,358,23
11560,1198,22
11561,2134,35
11562,245,34
11563,893,41
11564,843,35
11565,1571,23
11566,423,18
11567,413,36
11568,742,47
11569,1585,41
11570,478,31
11571,1262,35
11572,1157,41
11573,1001,40
11574,1192,41
11575,2182,41
11576,477,28
11577,710,25
11578,711,17
11579,429,22
11580,596,15
11581,502,34
11582,1179,34
11583,1272,40
11584,1689,26
11585,1255,25
11586,1709,30
11587,997,36
11588,761,30
11589,658,47
11590,790,32
11591,637,19
11592,1413,31
11593,1326,43
11594,1027,36
11595,904,33
11596,1968,37
11597,1760,18
11598,421,37
11599,1678,37
11600,845,34
11601,1508,25
11602,259,35
11603,797,15
11604,963,34
11605,325,18
11606,839,26
11607,656,26
11608,447,44
11609,933,35
11610,1331,31
11611,856,47
11612,1532,36
11613,1580,15
11614,1331,29
11615,1436,22
11616,1607,29
11617,305,34
11618,1572,40
11619,1649,21
11620,928,34
11621,110,37
11622,1446,23
11623,925,15
11624,1083,48
11625,1087,25
11626,1137,26
11627,1308,23
11628,1542,29
11629,980,23
11630,335,26
11631,1134,35
11632,481,32
11633,1234,39
11634,110,26
11635,1398,34
11636,474,36
11637,656,28
11638,969,40
11639,771,23
11640,743,17
11641,827,22
11642,1443,39
11643,852,36
11644,1168,28
11645,439,30
11646,586,37
11647,628,27
11648,801,23
11649,1560,30
11650,1385,50
11651,849,36
11652,1307,32
11653,1491,39
11654,1392,20
11655,110,24
11656,111,50
11657,291,40
11658,1186,22
11659,998,27
11660,897,22
11661,2058,47
11662,915,38
11663,1354,50
11664,531,41
11665,1336,37
11666,1062,26
11667,1589,35
11668,660,29
11669,1324,44
11670,1904,36
11671,983,37
11672,2080,43
11673,1985,34
11674,1403,26
11675,665,22
11676,1974,24
11677,545,32
11678,1848,42
11679,969,20
11680,523,28
11681,1385,34
11682,1649,50
11683,666,27
11684,590,27
11685,562,44
11686,871,28
11687,954,40
11688,870,22
11689,1682,30
11690,1541,18
11691,112,32
11692,110,41
11693,1301,35
11694,456,44
11695,1148,21
11696,1064,27
11697,1313,37
11698,1664,42
11699,732,50
11700,1886,34
11701,831,31
11702,960,37
11703,1414,40
11704,996,37
11705,1183,37
11706,958,34
11707,954,20
11708,743,26
11709,715,30
11710,2100,31
11711,558,36
11712,722,17
11713,2584,32
11714,361,35
11715,1012,44
11716,729,46
11717,1702,30
11718,1164,38
11719,246,26
11720,1287,26
11721,1288,22
11722,1395,38
11723,1780,26
11724,1149,20
11725,1919,21
11726,1400,25
11727,1022,29
11728,1138,34
11729,769,31
11730,699,39
11731,329,20
11732,1448,20
11733,110,21
11734,600,23
11735,1059,45
11736,731,28
11737,1386,41
11738,1588,44
11739,672,30
11740,1593,29
11741,1380,42
11742,828,30
11743,709,36
11744,1396,49
11745,1846,23
11746,812,30
11747,1312,35
11748,1289,48
11749,567,26
11750,535,27
11751,804,38
11752,1095,41
11753,549,20
11754,1358,24
11755,1021,44
11756,228,37
11757,1123,43
11758,1453,42
11759,1390,19
11760,612,30
11761,1980,31
11762,399,25
11763,1703,34
11764,800,41
11765,784,30
11766,882,29
11767,1804,30
11768,1136,38
11769,594,25
11770,470,37
11771,934,37
11772,1832,24
11773,1050,34
11774,923,42
11775,235,32
11776,1458,20
11777,979,16
11778,773,15
11779,524,26
11780,253,35
11781,554,38
11782,1186,44
11783,1297,22
11784,1287,37
11785,1141,46
11786,986,15
11787,1408,27
11788,1072,26
11789,675,28
11790,789,38
11791,557,29
11792,995,46
11793,1490,38
11794,1437,29
11795,1430,34
11796,1263,27
11797,442,28
11798,968,30
11799,836,41
11800,672,46
11801,939,15
11802,1952,37
11803,296,26
11804,903,43
11805,138,30
11806,1642,50
11807,1274,38
11808,529,20
11809,110,38
11810,1428,42
11811,1021,32
11812,1450,38
11813,1305,27
11814,484,27
11815,1963,36
11816,687,15
11817,110,28
11818,661,24
11819,308,42
11820,945,31
11821,955,47
11822,892,21
11823,1380,24
11824,1485,25
11825,1818,18
11826,1234,46
11827,205,32
11828,1978,50
11829,1034,48
11830,1172,37
11831,748,24
11832,405,19
11833,924,35
11834,895,24
11835,973,29
11836,1102,41
11837,1057,24
11838,1291,44
11839,1274,45
11840,984,37
11841,1605,29
11842,1273,36
11843,706,23
11844,1609,36
11845,1057,26
11846,940,32
11847,1563,29
11848,482,34
11849,1536,23
11850,739,32
11851,1298,29
11852,707,38
11853,1068,39
11854,820,32
11855,1330,30
11856,940,36
11857,1188,22
11858,1705,26
11859,671,43
11860,1702,17
11861,897,15
11862,1249,41
11863,1004,32
11864,1191,45
11865,1099,25
11866,1153,38
11867,1167,27
11868,704,25
11869,1265,20
11870,1563,15
11871,734,35
11872,651,30
11873,491,27
11874,498,35
11875,1612,27
11876,1068,41
11877,747,26
11878,1342,41
11879,1265,44
11880,1427,34
11881,1130,36
11882,1390,18
11883,878,29
11884,867,44
11885,222,21
11886,1694,21
11887,971,40
11888,1692,26
11889,975,33
11890,205,24
11891,944,50
11892,513,37
11893,1375,36
11894,1266,27
11895,1465,21
11896,598,33
11897,1813,36
11898,904,40
11899,594,38
11900,1268,33
11901,1196,35
11902,652,35
11903,2051,39
11904,765,50
11905,882,34
11906,772,17
11907,688,32
11908,1253,42
11909,606,26
11910,262,38
11911,927,24
11912,702,40
11913,1121,26
11914,1669,24
11915,1262,19
11916,974,40
11917,1183,15
11918,110,23
11919,762,44
11920,933,36
11921,1161,38
11922,1082,37
11923,1816,30
11924,1112,20
11925,1282,26
11926,734,26
11927,738,43
11928,1781,26
11929,1178,23
11930,1127,28
11931,509,35
11932,638,26
11933,1634,38
11934,984,18
11935,1294,32
11936,511,26
11937,599,37
11938,1019,37
11939,1410,34
11940,1822,28
11941,642,39
11942,1399,22
11943,660,18
11944,1817,16
11945,894,34
11946,1121,31
11947,843,17
11948,220,28
11949,883,22
11950,1082,38
11951,705,35
11952,697,32
11953,2608,38
11954,110,22
11955,1569,45
11956,988,36
11957,530,27
11958,780,47
11959,1249,27
11960,438,37
11961,1060,26
11962,1451,36
11963,786,32
11964,1759,38
11965,278,40
11966,721,30
11967,591,35
11968,1146,33
11969,1126,50
11970,110,39
11971,942,26
11972,1224,34
11973,647,35
11974,1141,45
11975,774,40
11976,830,19
11977,1006,37
11978,1164,39
11979,404,32
11980,1336,34
11981,959,27
11982,974,48
11983,911,30
11984,800,25
11985,843,23
11986,1113,28
11987,791,32
11988,429,15
11989,407,32
11990,307,41
11991,912,26
11992,1068,32
11993,1161,35
11994,1039,15
11995,1087,39
11996,317,34
11997,563,29
11998,1446,39
11999,1817,34
12000,1041,38
12001,886,28
12002,1423,32
12003,1320,48
12004,642,30
12005,474,32
12006,548,23
12007,110,28
12008,1786,41
12009,1229,35
12010,827,33
12011,1210,29
12012,339,30
12013,756,41
12014,1389,32
12015,444,30
12016,539,25
12017,1125,42
12018,224,36
12019,110,39
12020,1608,47
12021,1194,40
12022,769,41
12023,835,46
12024,1847,18
12025,1525,27
12026,1571,22
12027,1138,43
12028,1029,35
12029,985,26
12030,840,38
12031,1893,40
12032,1467,29
12033,1388,36
12034,1143,43
12035,419,27
12036,1695,19
12037,1441,34
12038,110,30
12039,813,43
12040,110,34
12041,1024,38
12042,413,38
12043,985,32
12044,592,35
12045,935,22
12046,946,17
12047,988,43
12048,311,31
12049,1166,34
12050,1077,36
12051,110,35
12052,411,29
12053,1286,15
12054,328,28
12055,1744,34
12056,328,20
12057,1352,47
12058,2054,35
12059,1409,28
12060,677,17
12061,906,34
12062,1049,34
12063,611,22
12064,690,46
12065,1790,41
12066,1569,27
12067,1238,24
12068,1663,34
12069,1230,29
12070,1975,38
12071,690,29
12072,977,27
12073,1278,30
12074,438,27
12075,769,41
12076,582,47
12077,709,30
12078,1847,36
12079,1599,40
12080,787,19
12081,110,25
12082,1355,17
12083,975,21
12084,110,33
12085,1138,27
12086,1143,25
12087,234,41
12088,1205,40
12089,1514,19
12090,1019,29
12091,1799,34
12092,1140,25
12093,110,27
12094,837,22
12095,1837,25
12096,355,39
12097,636,32
12098,796,23
12099,110,36
12100,655,25
12101,689,36
12102,728,23
12103,1033,37
12104,1293,36
12105,2121,34
12106,881,50
12107,458,21
12108,653,46
12109,2194,27
12110,778,32
12111,1158,15
12112,765,15
12113,1967,40
12114,1105,32
12115,110,39
12116,484,29
12117,1283,33
12118,802,35
12119,670,26
12120,1107,36
12121,1136,27
12122,276,43
12123,658,26
12124,145,33
12125,2068,44
12126,739,31
12127,1684,40
12128,978,18
12129,110,34
12130,896,38
12131,1699,50
12132,1830,25
12133,641,27
12134,1487,34
12135,1425,32
12136,1421,33
12137,1536,50
12138,694,30
12139,1329,28
12140,1424,22
12141,872,30
12142,1430,28
12143,1215,28
12144,1502,32
12145,330,36
12146,715,40
12147,985,50
12148,1264,18
12149,1749,31
12150,721,37
12151,478,37
12152,694,15
12153,782,27
12154,1234,48
12155,1105,36
12156,910,27
12157,1214,21
12158,1098,40
12159,1495,21
12160,549,40
12161,521,42
12162,1014,34
12163,2011,36
12164,287,30
12165,1488,18
12166,754,25
12167,1240,38
12168,784,33
12169,1186,35
12170,643,32
12171,1618,40
12172,1589,31
12173,1809,44
12174,807,34
12175,713,28
12176,619,43
12177,1105,36
12178,2236,27
12179,548,27
12180,979,29
12181,1001,18
12182,1516,37
12183,1490,37
12184,801,31
12185,1391,27
12186,1143,32
12187,568,27
12188,1323,36
12189,1050,33
12190,962,30
12191,753,46
12192,979,29
12193,1886,34
12194,745,50
12195,997,34
12196,1077,15
12197,266,33
12198,376,46
12199,674,33
12200,1258,15
12201,915,24
12202,482,34
12203,866,32
12204,610,31
12205,786,25
12206,725,41
12207,1273,15
12208,1769,23
12209,177,40
12210,813,37
12211,219,34
12212,1145,39
12213,209,33
12214,793,36
12215,1046,33
12216,891,41
12217,653,39
12218,871,36
12219,1495,22
12220,620,33
12221,866,30
12222,1364,24
12223,664,44
12224,1533,39
12225,751,33
12226,1091,28
12227,1084,41
12228,1477,40
12229,604,50
12230,639,25
12231,996,29
12232,1078,45
12233,613,39
12234,583,43
12235,609,40
12236,1194,25
12237,999,27
12238,996,40
12239,1565,35
12240,814,49
12241,570,33
12242,679,15
12243,361,24
12244,173,33
12245,1150,31
12246,609,24
12247,671,50
12248,1921,34
12249,1169,22
12250,1354,31
12251,1228,35
12252,1339,28
12253,950,30
12254,917,27
12255,952,34
12256,323,35
12257,257,39
12258,1058,32
12259,730,38
12260,1017,41
12261,1364,33
12262,835,32
12263,1836,42
12264,1669,23
12265,906,25
12266,1094,36
12267,1135,23
12268,110,29
12269,830,37
12270,1500,43
12271,1119,24
12272,939,34
12273,1541,35
12274,1070,35
12275,1356,36
12276,875,25
12277,530,50
12278,1411,50
12279,1317,20
12280,1237,35
12281,110,29
12282,783,31
12283,185,22
12284,1273,42
12285,110,36
12286,962,15
12287,796,37
12288,1043,45
12289,1160,47
12290,245,27
12291,1022,39
12292,110,41
12293,1277,39
12294,988,36
12295,1358,45
12296,2010,38
12297,1516,45
12298,1556,44
12299,1121,34
12300,1261,40
12301,1055,33
12302,455,28
12303,1477,24
12304,1019,32
12305,309,39
12306,1157,24
12307,391,29
12308,1298,24
12309,1555,43
12310,531,41
12311,1175,34
12312,1013,30
12313,483,37
12314,1227,39
12315,618,41
12316,1336,25
12317,989,22
12318,1627,21
12319,730,24
12320,628,36
12321,866,22
12322,1043,32
12323,875,44
12324,362,31
12325,819,17
12326,590,27
12327,428,15
12328,1431,26
12329,914,22
12330,962,20
12331,586,34
12332,1569,17
12333,334,43
12334,276,15
12335,1307,43
12336,1419,31
12337,1302,29
12338,1570,24
12339,1017,39
12340,879,20
12341,1318,26
12342,750,33
12343,782,24
12344,301,26
12345,1589,42
12346,1061,35
12347,995,47
12348,1219,49
12349,1511,50
12350,316,38
12351,1374,45
12352,852,32
12353,992,16
12354,1229,43
12355,1036,27
12356,1543,42
12357,828,49
12358,1097,38
12359,1605,38
12360,1510,31
12361,744,34
12362,1052,29
12363,1981,25
12364,1143,29
12365,891,15
12366,858,34
12367,862,28
12368,1761,26
12369,682,37
12370,1731,30
12371,809,19
12372,1102,39
12373,2481,37
12374,1333,22
12375,784,27
12376,1376,22
12377,405,17
12378,912,33
12379,1455,23
12380,1009,28
12381,981,27
12382,313,15
12383,1338,33
12384,735,23
12385,1463,43
12386,2180,32
12387,1130,33
12388,242,25
12389,920,30
12390,2003,20
12391,933,38
12392,1548,29
12393,1315,36
12394,1029,31
12395,327,31
12396,2152,28
12397,1689,37
12398,988,38
12399,349,18
12400,110,46
12401,864,25
12402,1299,20
12403,230,45
12404,1035,39
12405,1631,34
12406,824,32
12407,1089,29
12408,1028,35
12409,528,33
12410,2664,20
12411,1169,27
12412,833,30
12413,1001,23
12414,853,50
12415,561,21
12416,918,30
12417,1539,21
12418,551,27
12419,845,36
12420,1721,41
12421,1379,18
12422,1008,32
12423,1488,36
12424,1045,20
12425,246,19
12426,459,27
12427,366,40
12428,441,27
12429,1364,27
12430,284,38
12431,1547,31
12432,1129,26
12433,965,24
12434,624,41
12435,1196,30
12436,1224,30
12437,462,24
12438,1719,32
12439,1034,34
12440,1620,26
12441,764,34
12442,1464,46
12443,1452,35
12444,197,31
12445,252,28
12446,1451,37
12447,1329,35
12448,592,32
12449,891,38
12450,620,33
12451,1407,43
12452,1566,29
12453,462,28
12454,1173,45
12455,1613,27
12456,630,24
12457,1010,27
12458,1455,50
12459,841,34
12460,556,27
12461,1589,35
12462,1382,36
12463,110,32
12464,110,29
12465,1258,35
12466,1397,38
12467,748,15
12468,942,33
12469,732,33
12470,1766,32
12471,1648,22
12472,955,29
12473,1283,18
12474,328,22
12475,796,36
12476,1244,35
12477,110,37
12478,463,47
12479,462,25
12480,1320,42
12481,647,41
12482,1432,15
12483,773,36
12484,1237,22
12485,2103,29
12486,1428,40
12487,336,33
12488,1211,31
12489,1156,31
12490,1149,27
12491,1133,24
12492,143,31
12493,881,15
12494,420,26
12495,1556,35
12496,279,32
12497,346,28
12498,1052,34
12499,1570,35
12500,1930,26
12501,1248,28
12502,1052,32
12503,1356,29
12504,1440,34
12505,349,47
12506,1536,30
12507,261,36
12508,2374,30
12509,827,16
12510,864,36
12511,574,32
12512,1017,32
12513,1438,40
12514,1553,15
12515,954,33
12516,110,22
12517,465,46
12518,313,47
12519,976,49
12520,949,43
12521,1378,32
12522,1877,39
12523,1438,15
12524,2068,42
12525,1254,17
12526,1054,33
12527,863,42
12528,2229,36
12529,439,29
12530,1255,27
12531,1209,40
12532,848,39
12533,547,49
12534,1037,39
12535,1458,32
12536,1716,31
12537,1185,40
12538,1118,32
12539,996,20
12540,583,23
12541,1296,22
12542,543,38
12543,924,29
12544,1517,27
12545,1046,33
12546,1750,27
12547,1717,35
12548,1428,22
12549,1511,35
12550,1857,33
12551,1085,15
12552,445,25
12553,1419,22
12554,1155,27
12555,307,37
12556,350,24
12557,1157,21
12558,555,39
12559,1599,29
12560,1960,34
12561,944,50
12562,1979,36
12563,1248,31
12564,1375,36
12565,1025,41
12566,461,20
12567,415,27
12568,656,26
12569,306,16
12570,959,27
12571,1215,41
12572,347,50
12573,110,31
12574,252,33
12575,1334,43
12576,1091,47
12577,1009,32
12578,2253,33
12579,1159,36
12580,1502,24
12581,997,31
12582,1019,38
12583,1198,31
12584,110,31
12585,1064,40
12586,965,36
12587,486,30
12588,856,15
12589,110,40
12590,827,34
12591,1646,36
12592,409,44
12593,833,37
12594,1372,47
12595,819,39
12596,2164,42
12597,1254,42
12598,259,26
12599,1030,20
12600,1770,19
12601,1031,32
12602,494,25
12603,1531,33
12604,1520,35
12605,1215,23
12606,1816,33
12607,1385,15
12608,499,40
12609,1321,30
12610,1121,43
12611,1109,19
12612,886,45
12613,467,44
12614,1004,43
12615,961,26
12616,110,46
12617,110,33
12618,1020,50
12619,1077,41
12620,805,36
12621,550,33
12622,1549,29
12623,1147,50
12624,438,24
12625,923,27
12626,934,30
12627,917,47
12628,873,33
12629,279,34
12630,574,23
12631,807,18
12632,863,23
12633,1075,27
12634,1235,34
12635,1660,37
12636,1382,39
12637,221,23
12638,1404,39
12639,175,29
12640,423,24
12641,1213,19
12642,562,31
12643,110,35
12644,1613,36
12645,1989,44
12646,2044,31
12647,813,24
12648,1836,30
12649,1134,31
12650,554,45
12651,686,37
12652,1253,21
12653,542,41
12654,468,28
12655,870,23
12656,1369,34
12657,1695,38
12658,1749,29
12659,1541,30
12660,1196,40
12661,818,34
12662,1840,30
12663,230,30
12664,1207,23
12665,1000,43
12666,626,37
12667,378,24
12668,920,15
12669,1305,33
12670,323,44
12671,1346,36
12672,1243,34
12673,477,35
12674,718,49
12675,1545,39
12676,1651,39
12677,221,17
12678,1442,30
12679,804,40
12680,1422,38
12681,1556,33
12682,1381,46
12683,652,31
12684,1572,34
12685,959,31
12686,1306,32
12687,1947,19
12688,1652,44
12689,1769,38
12690,1491,33
12691,776,31
12692,831,40
12693,970,39
12694,1019,15
12695,2146,33
12696,1166,43
12697,1475,42
12698,1198,35
12699,110,19
12700,535,24
12701,1010,36
12702,990,36
12703,990,28
12704,1505,35
12705,749,19
12706,1051,31
12707,766,19
12708,1175,31
12709,1256,16
12710,1173,32
12711,773,41
12712,912,43
12713,1950,38
12714,686,26
12715,540,33
12716,191,16
12717,1667,26
12718,1109,38
12719,350,32
12720,1882,22
12721,845,15
12722,1747,20
12723,551,37
12724,189,34
12725,1109,24
12726,1786,30
12727,850,32
12728,695,34
12729,1120,33
12730,516,35
12731,750,30
12732,550,42
12733,1030,44
12734,589,43
12735,631,29
12736,970,24
12737,1345,30
12738,718,25
12739,1058,22
12740,167,32
12741,1082,29
12742,1574,17
12743,1665,35
12744,1192,43
12745,758,15
12746,309,24
12747,1385,30
12748,1005,29
12749,1220,35
12750,987,34
12751,780,34
12752,337,28
12753,835,32
12754,1737,34
12755,382,19
12756,1483,29
12757,1671,24
12758,566,34
12759,1437,29
12760,110,30
12761,530,36
12762,1472,31
12763,684,34
12764,1738,23
12765,110,35
12766,1133,30
12767,622,33
12768,867,31
12769,1118,40
12770,1189,43
12771,1671,28
12772,724,28
12773,1170,35
12774,1050,27
12775,1553,33
12776,600,35
12777,744,43
12778,850,40
12779,1014,20
12780,1533,29
12781,167,29
12782,1265,40
12783,1050,28
12784,1531,47
12785,1222,27
12786,1069,43
12787,551,40
12788,1108,30
12789,110,35
12790,1036,27
12791,1410,37
12792,1292,23
12793,1868,38
12794,633,27
12795,621,22
12796,489,37
12797,1591,15
12798,1588,40
12799,1524,46
12800,1336,50
12801,1490,17
12802,1227,43
12803,2221,27
12804,1426,30
12805,1514,32
12806,1702,45
12807,742,33
12808,527,37
12809,1255,26
12810,1731,29
12811,1347,15
12812,226,35
12813,836,22
12814,194,36
12815,1124,21
12816,1181,36
12817,1473,28
12818,559,30
12819,1030,40
12820,327,26
12821,1014,37
12822,412,27
12823,1202,22
12824,257,24
12825,1843,37
12826,974,40
12827,906,33
12828,260,40
12829,1317,37
12830,167,41
12831,503,30
12832,1105,41
12833,1073,39
12834,1157,34
12835,1053,37
12836,796,28
12837,1975,37
12838,1525,27
12839,1279,16
12840,962,40
12841,1859,29
12842,1130,29
12843,1682,42
12844,421,48
12845,417,45
12846,1532,43
12847,1197,26
12848,1775,37
12849,110,29
12850,1457,31
12851,925,35
12852,833,45
12853,1078,21
12854,986,35
12855,752,38
12856,498,18
12857,1648,31
12858,201,32
12859,690,34
12860,878,29
12861,877,38
12862,321,36
12863,764,29
12864,1864,39
12865,1546,48
12866,2295,36
12867,661,46
12868,1588,29
12869,619,36
12870,585,33
12871,967,39
12872,1227,24
12873,1658,22
12874,1560,26
12875,969,35
12876,110,32
12877,2096,31
12878,793,42
12879,516,32
12880,1146,34
12881,360,31
12882,1030,36
12883,1826,24
12884,110,34
12885,717,15
12886,588,30
12887,791,20
12888,1494,35
12889,1507,35
12890,991,33
12891,1065,29
12892,1144,30
12893,1635,18
12894,813,24
12895,999,23
12896,110,35
12897,749,33
12898,362,15
12899,769,32
12900,975,15
12901,172,20
12902,830,46
12903,1325,46
12904,2039,31
12905,1284,37
12906,1335,50
12907,1638,41
12908,1079,36
12909,983,21
12910,1465,47
12911,1418,37
12912,432,47
12913,1345,37
12914,862,37
12915,1190,32
12916,1007,27
12917,916,15
12918,1362,37
12919,808,19
12920,977,34
12921,867,36
12922,110,25
12923,1046,32
12924,402,30
12925,1264,43
12926,1142,44
12927,110,36
12928,1319,24
12929,1041,20
12930,1840,30
12931,870,30
12932,873,36
12933,958,26
12934,1222,27
12935,819,35
12936,1778,44
12937,1616,22
12938,110,24
12939,1445,33
12940,1348,49
12941,946,26
12942,617,31
12943,735,31
12944,1297,19
12945,110,28
12946,1227,32
12947,1753,46
12948,441,50
12949,692,21
12950,733,26
12951,851,32
12952,1591,37
12953,2155,25
12954,406,22
12955,389,30
12956,749,25
12957,565,45
12958,144,50
12959,1036,30
12960,1649,27
12961,1659,38
12962,1391,31
12963,622,38
12964,575,29
12965,645,33
12966,123,21
12967,1031,29
12968,1812,48
12969,1359,34
12970,1695,26
12971,999,22
12972,952,34
12973,1440,30
12974,902,39
12975,110,23
12976,1848,43
12977,692,26
12978,819,26
12979,981,30
12980,1802,15
12981,1147,37
12982,1746,31
12983,456,15
12984,346,50
12985,539,30
12986,1651,22
12987,2050,36
12988,867,28
12989,656,28
12990,1610,29
12991,333,26
12992,1000,50
12993,1001,23
12994,722,29
12995,1620,43
12996,1545,36
12997,1476,36
12998,539,33
12999,1095,34
13000,1002,26
13001,918,28
13002,2237,27
13003,1236,32
13004,1187,29
13005,1398,39
13006,1124,31
13007,1042,35
13008,454,18
13009,944,23
13010,1134,31
13011,110,41
13012,1103,30
13013,2480,28
13014,1646,47
13015,824,29
13016,569,36
13017,2052,32
13018,936,31
13019,1193,43
13020,1565,41
13021,1920,30
13022,1041,22
13023,634,42
13024,1127,22
13025,1193,31
13026,941,50
13027,1234,32
13028,819,37
13029,917,43
13030,1801,41
13031,1184,16
13032,781,39
13033,903,35
13034,177,38
13035,1071,23
13036,616,46
13037,277,43
13038,1011,27
13039,1592,33
13040,832,22
13041,816,50
13042,868,41
13043,390,34
13044,1293,34
13045,583,36
13046,1358,35
13047,1458,41
13048,952,21
13049,945,26
13050,760,15
13051,1283,30
13052,803,38
13053,648,41
13054,1392,25
13055,894,37
13056,665,36
13057,1794,30
13058,1016,43
13059,704,43
13060,953,34
13061,1432,36
13062,1310,35
13063,1278,33
13064,897,35
13065,712,31
13066,1874,28
13067,409,27
13068,1146,40
13069,262,29
13070,1108,29
13071,1220,33
13072,1369,44
13073,1736,39
13074,1007,23
13075,962,31
13076,1187,36
13077,1287,37
13078,1278,50
13079,1133,33
13080,611,22
13081,110,29
13082,593,30
13083,1020,29
13084,1724,25
13085,173,26
13086,1662,29
13087,1450,31
13088,706,36
13089,743,45
13090,1173,26
13091,334,40
13092,1283,38
13093,974,32
13094,1478,39
13095,954,27
13096,482,35
13097,869,32
13098,1317,45
13099,110,23
13100,1340,42
13101,692,33
13102,110,20
13103,1443,23
13104,448,39
13105,972,28
13106,1195,26
13107,1305,34
13108,773,34
13109,1834,27
13110,991,25
13111,623,38
13112,2036,39
13113,1099,20
13114,1041,34
13115,826,29
13116,1686,26
13117,1187,28
13118,1179,39
13119,991,27
13120,2355,25
13121,2113,30
13122,947,45
13123,374,38
13124,389,29
13125,1415,33
13126,930,37
13127,1057,34
13128,1319,22
13129,926,22
13130,887,36
13131,1219,32
13132,443,22
13133,1246,33
13134,1270,35
13135,569,32
13136,611,29
13137,110,39
13138,1115,34
13139,447,34
13140,1824,44
13141,1415,37
13142,655,36
13143,973,28
13144,1080,28
13145,638,32
13146,853,34
13147,855,28
13148,1661,16
13149,663,38
13150,189,30
13151,547,48
13152,787,45
13153,668,32
13154,419,50
13155,1502,29
13156,1064,39
13157,1588,33
13158,667,22
13159,1299,28
13160,1846,21
13161,197,22
13162,1219,24
13163,1537,42
13164,1336,32
13165,851,50
13166,514,19
13167,1294,16
13168,354,45
13169,1339,36
13170,375,17
13171,1000,40
13172,646,41
13173,1212,42
13174,770,28
13175,1072,26
13176,890,30
13177,1033,42
13178,1115,47
13179,338,27
13180,996,22
13181,1479,28
13182,760,26
13183,524,32
13184,531,33
13185,200,43
13186,1333,40
13187,892,29
13188,969,23
13189,695,38
13190,1565,21
13191,1637,32
13192,1779,43
13193,504,32
13194,543,34
13195,1827,23
13196,1627,33
13197,867,33
